Cota;Afluencia;Defluencia;VazaoNatural;VazaoIncremental;VolumeUtil
736,09;44;15;54,71;54,71;92,62
736,14;28;15;38,71;38,71;93,31
736,15;16;15;26,72;26,72;93,45
736,15;14;15;25,05;24,72;93,45
736,15;13;15;23,56;23,72;93,45
736,15;12,2;15;22,76;22,92;93,45
736,14;9;15;22,44;19,72;93,31
736,14;12;15;22,38;22,72;93,31
736,14;12,4;15;24,32;23,12;93,31
736,14;12,7;15;26,32;23,42;93,31
736,16;21,91;15;28,58;32,63;93,59
736,19;18,98;15;29,7;29,7;94
736,15;27,5;15;38,22;38,22;93,45
736,12;53;15;63,72;63,72;93,03
736,1;48;15;58,72;58,72;92,75
736,14;40;15;50,72;50,72;93,31
736,13;34;15;44,72;44,72;93,17
736,11;21;15;31,72;31,72;92,89
736,14;16;12,1;28,38;26,72;93,31
736,15;16;12,8;26,52;26,72;93,45
736,15;13;12,9;24,91;23,72;93,45
736,15;13;12,8;24,31;23,71;93,45
736,15;13;12,5;23,11;23,71;93,45
736,15;13;15;23,11;23,71;93,45
736,14;10;15;22,5;20,71;93,31
736,14;13;15;22,5;23,7;93,31
736,13;10;15;21,9;20,7;93,17
736,13;13;15;21,89;23,7;93,17
736,12;10;15;21,29;20,69;93,03
736,11;10;15;21,28;20,68;92,89
736,1;10;15;20,68;20,68;92,75
736,09;10;15;20,67;20,67;92,62
736,08;10;15;20,47;20,67;92,48
736,07;10;15;20,26;20,66;92,34
736,06;9;15;20,26;19,66;92,2
736,05;9;15;19,65;19,65;92,06
736,04;10;15;19,65;20,65;91,92
736,03;7;15;19,64;17,64;91,79
736,01;10;15;19,83;20,63;91,51
735,99;9;15;19,83;19,63;91,23
735,99;10;15;20,42;20,62;91,23
735,97;10;15;20,37;20,62;90,95
735,96;10;15;19,41;20,61;90,81
735,95;10;15;19,4;20,6;90,68
735,93;7;15;18,6;17,6;90,4
735,91;7;15;17,59;17,59;90,13
736,03;49;15;59,59;59,59;91,79
736,19;60;15;70,59;70,59;94
736,28;39;15;49,59;49,59;95,25
736,33;33;15;43,59;43,59;95,95
736,36;21;15;31,59;31,59;96,37
736,36;15;15;26,92;25,58;96,37
736,32;13;15;26,58;23,58;95,81
736,28;21;15;24,17;31,57;95,25
736,27;10;15;22,97;20,57;95,12
736,26;9;15;22,77;19,57;94,97
736,25;9;15;20,96;19,56;94,84
736,24;12;15;20,76;22,56;94,7
736,24;9;15;20,76;19,56;94,7
736,24;12;15;20,96;22,56;94,7
736,23;9;15;20,56;19,56;94,56
736,22;10;15;20,55;20,55;94,42
736,21;10;15;20,15;20,55;94,28
736,2;9;15;19,75;19,55;94,14
736,19;10;15;19,95;20,55;94
736,17;8,98;15;21,29;19,53;93,73
736,16;10,57;15;19,56;21,12;93,59
736,14;10,17;15;19,62;20,72;93,31
736,13;7;15;19,6;17,55;93,17
736,12;10,27;15;19,08;20,82;93,03
736,1;7,22;15;19,05;17,78;92,75
736,08;8;15;19,05;18,55;92,48
736,07;10;15;18,4;20,55;92,34
736,05;7;15;19,15;17,55;92,06
736,03;7;15;19,56;17,56;91,79
736,02;11;15;19,16;21,56;91,64
736,01;10;15;18,96;20,56;91,51
735,99;8;15;19,56;18,56;91,23
735,98;6;15;18,76;16,56;91,09
735,97;10;15;18,76;20,56;90,95
735,95;7;15;18,56;17,56;90,68
735,94;10;15;18,76;20,56;90,54
735,92;7;15;18,77;17,57;90,26
735,91;7;15;18,97;17,57;90,13
735,89;10;15;18,77;20,57;89,85
735,87;8;15;18,77;18,57;89,57
735,86;9;15;18,77;19,57;89,43
735,84;7;15;18,17;17,57;89,16
735,82;7;15;18,57;17,57;88,88
735,8;7;15;18,17;17,57;88,6
735,79;10;15;18,77;20,57;88,47
735,77;7;15;19,37;17,57;88,19
735,76;10;15;20,37;20,57;88,05
735,75;10;15;20,17;20,57;87,92
735,75;12;15;20,97;22,57;87,92
735,74;9;15;20,97;19,57;87,78
735,73;11;15;20,97;21,57;87,64
735,72;10;15;19,97;20,57;87,5
735,71;10;15;20,17;20,57;87,37
735,69;7;10;19,37;17,57;87,09
735,68;10;15;18,77;20,57;86,95
735,66;7;15;18,16;17,56;86,68
735,64;7;15;19,36;17,56;86,4
735,62;7;15;19,76;17,56;86,13
735,62;13;15;23,16;23,56;86,13
735,62;12;15;26,89;22,56;86,13
735,66;24;15;34,56;34,56;86,68
735,7;25;15;35,55;35,55;87,23
735,7;13;15;23,55;23,55;87,23
735,7;12;15;23,88;22,55;87,23
735,71;15;15;24,35;25,55;87,37
735,72;16;15;23,94;26,54;87,5
735,72;13;15;23,14;23,54;87,5
735,71;11;15;21,14;21,54;87,37
735,69;8;15;19,53;18,53;87,09
735,65;5;15;17,73;15,53;86,54
735,64;8;15;16,93;18,53;86,4
735,61;4;15;16,72;14,52;85,99
735,59;7;15;17,12;17,52;85,71
735,57;7;15;16,91;17,51;85,44
735,55;7;15;17,71;17,51;85,17
735,54;7;15;17,3;17,51;85,03
735,52;8;15;17,9;18,5;84,76
735,48;5;15;17,9;15,49;84,21
735,47;10;15;18,49;20,49;84,07
735,46;7;15;18,28;17,49;83,93
735,44;10;15;19,3;20,48;83,66
735,42;6,98;15;19,23;17,46;83,38
735,41;10,1;15;19,19;20,57;83,25
735,4;9,7;15;19,17;20,17;83,11
735,38;6,82;15;18,41;17,28;82,84
735,37;9,91;15;17,77;20,37;82,7
735,34;3;15;17,79;13,45;82,29
735,34;7;15;17,43;17,44;82,29
735,31;10;15;17,04;20,44;81,88
735,28;5;15;17,83;15,43;81,47
735,26;8;15;17,23;18,43;81,2
735,23;7;15;16,22;;80,79
735,21;4;15;17,21;;80,52
735,18;5;15;17,61;;80,11
735,16;10;15;18,2;;79,84
735,16;10;15;18,6;;79,84
735,15;10;15;19,39;;79,7
735,13;6;15;18,98;;79,43
735,12;9;15;18,38;;79,29
735,1;8;15;17,17;;79,02
735,07;7;15;17,57;;78,61
735,05;4;15;16,56;;78,34
735,03;8;15;16,35;;78,07
734,99;4;15;15,75;;77,53
734,98;7;15;17,54;;77,39
734,95;4;15;16,74;;76,99
734,94;13;15;16,73;;76,85
734,93;4;15;17,33;;76,71
734,92;4;15;17,32;;76,58
734,88;10;15;15,72;;76,03
734,85;4;15;16,32;;75,63
734,82;5;15;16,34;;75,23
734,8;7;15;15,33;;74,96
734,77;4,16;15;15,95;;74,55
734,74;4,96;15;15,9;;74,15
734,72;7,11;15;15,39;;73,88
734,69;4,76;15;15,51;;73,48
734,66;4,47;15;15,47;;73,07
734,63;4,76;15;15,04;;72,67
734,6;4,76;15;14,49;;72,26
734,57;5;15;14,6;;71,86
734,53;2;15;14,45;;71,33
734,51;5;15;17,29;;71,06
734,47;4;15;18,69;;70,52
734,49;19;15;20,1;;70,79
734,49;12;15;20,9;;70,79
734,48;9;15;21,9;;70,66
734,47;9;15;19,9;;70,52
734,46;9;15;19,3;;70,39
734,45;9;15;19,31;;70,26
734,44;9;15;19,31;;70,12
734,43;9;15;19,91;;69,99
734,42;9;15;20,72;;69,86
734,42;12;15;21,72;;69,86
734,42;13;15;21,53;;69,86
734,44;14;15;21,13;;70,12
734,44;8;15;19,94;;70,12
734,41;7;15;18,54;;69,72
734,39;6;15;17,15;;69,45
734,37;6;15;16,84;;69,19
734,35;7;15;17,33;;68,92
734,33;6,42;15;17,74;;68,66
734,32;9,43;15;17,74;;68,52
734,31;8;15;17,55;;68,39
734,29;6;15;18,07;;68,12
734,28;6;15;20,79;;67,99
734,32;9;15;22,2;;68,52
734,36;23;15;24,51;;69,06
734,37;15;15;26,11;;69,19
734,39;17,5;15;25,52;;69,45
734,4;14;15;22,53;;69,59
734,38;6;15;21,33;;69,32
734,37;8;15;21,44;;69,19
734,36;9;15;21,05;;69,06
734,38;18;15;22,05;;69,32
734,38;12;15;22,06;;69,32
734,38;11;15;21,46;;69,32
734,37;8;15;22,07;;69,19
734,35;6;15;23,07;;68,92
734,38;21;15;23,27;;69,32
734,4;17;15;25,28;;69,59
734,4;12;15;27,48;;69,59
734,42;18;15;26,08;;69,86
734,44;17;15;25,69;;70,12
734,45;14;15;25,09;;70,26
734,46;15;15;23,89;;70,39
734,46;9;15;22,09;;70,39
734,45;12;15;21,49;;70,26
734,44;8;15;20,89;;70,12
734,44;11;15;20,89;;70,12
734,43;12;15;20,89;;69,99
734,42;9;15;20,49;;69,86
734,43;12;15;19,49;;69,99
734,41;6;14;18,29;;69,72
734,39;6;15;17,3;;69,45
734,37;6;15;16,04;;69,19
734,34;4,06;15;15,95;;68,79
734,32;5,74;15;15,48;;68,52
734,3;5,57;15;15;;68,26
734,27;3,65;15;14,99;;67,86
734,24;3,66;15;18,44;;67,46
734,21;4;15;20,67;;67,06
734,25;23;15;33,45;;67,59
734,3;26;15;36,45;;68,26
734,36;29;15;39,44;;69,06
734,42;28;15;38,44;;69,86
734,42;23;15;33,43;;69,86
734,49;21;15;31,43;;70,79
734,57;36;15;46,42;;71,86
734,67;42;15;52,42;;73,21
734,75;36;15;46,41;;74,28
734,8;27;15;37,41;;74,96
734,82;17;15;27,4;;75,23
734,83;14;15;25,73;;75,36
734,84;15;15;26,64;;75,5
734,84;13;15;27,14;;75,5
734,87;22;15;32,5;;75,9
734,94;34;15;44,38;;76,85
735,02;37;15;47,37;;77,93
735,11;42;15;52,37;;79,16
735,17;25;15;35,37;;79,97
735,18;19;15;29,36;;80,11
735,17;10;15;23,36;;79,97
735,16;10;15;23,96;;79,84
735,17;16;15;22,16;;79,97
735,17;13;15;21,75;;79,97
735,16;10;15;22,43;;79,84
735,14;8;15;22,43;;79,57
735,14;13,4;15;22,65;;79,57
735,15;15,97;15;23,47;;79,7
735,15;14,1;15;25,08;;79,7
735,15;14,1;15;24,45;;79,7
735,22;34;15;44,35;;80,65
735,35;51;15;61,36;;82,43
735,5;73;15;83,36;;84,48
735,6;68;15;78,37;;85,85
735,62;52;15;62,37;;86,13
735,6;47;15;57,38;;85,85
735,58;33;15;43,38;;85,58
735,66;37;15;47,39;;86,68
735,69;25;15;35,39;;87,09
735,7;82;15;92,4;;87,23
735,7;61;15;71,41;;87,23
735,7;53;15;63,41;;87,23
735,57;47;45;57,42;;85,44
735,58;22;15;32,43;;85,58
735,6;20;15;29,1;;85,85
735,6;14;15;27,24;;85,85
735,6;14;15;26,25;;85,85
735,6;14;15;25,46;;85,85
735,61;17;15;27,47;;85,99
735,64;26;15;36,47;;86,4
735,61;19;15;29,48;;85,99
735,59;30,64;15;41,13;;85,71
735,56;16,47;15;26,97;;85,31
735,56;19,2;15;29,7;;85,31
735,61;28,12;15;38,64;;85,99
735,61;52,08;15;62,61;;85,99
735,6;77,99;15;88,53;;85,85
735,61;59;15;69,54;;85,99
735,57;36,5;15;47,03;;85,44
735,62;28;15;38,55;;86,13
735,62;31;15;41,55;;86,13
735,63;50;15;60,56;;86,26
735,61;52;15;62,57;;85,99
735,69;38;14;48,58;;87,09
735,7;26;15;36,58;;87,23
735,66;20;15;30,59;;86,68
735,62;29;15;39,59;;86,13
735,63;17;15;27,6;;86,26
735,63;17;15;26,6;;86,26
735,63;14;15;25,01;;86,26
735,62;10;16;23,21;;86,13
735,6;14;15;22,02;;85,85
735,59;8;15;21,42;;85,71
735,58;11;15;23,43;;85,58
735,57;11;15;23,83;;85,44
735,59;20;15;24,23;;85,71
735,6;16;15;25,44;;85,85
735,59;10;15;26,04;;85,71
735,6;17;15;24,25;;85,85
735,6;14;15;22,65;;85,85
735,59;11;15;22,85;;85,71
735,57;8;15;21,06;;85,44
735,56;11;15;20,26;;85,31
735,54;8;15;19,66;;85,03
735,53;10;15;19,66;;84,89
735,51;8;15;20,27;;84,62
735,49;8;15;20,67;;84,34
735,49;14;15;20,87;;84,34
735,48;10;15;21,47;;84,21
735,47;11;15;21,27;;84,07
735,46;11;15;20,07;;83,93
735,44;7;15;19,62;;83,66
735,42;8;15;19,02;;83,38
735,4;7,7;15;18,42;;83,11
735,38;8;15;18,62;;82,84
735,36;8;15;18,42;;82,56
735,34;8;15;18,88;;82,29
735,32;7;15;18,68;;82,02
735,3;10;15;18,48;;81,74
735,28;7;15;17,68;;81,47
735,27;7;15;17,88;;81,34
735,25;4;15;17,28;;81,06
735,22;8;15;17,48;;80,65
735,2;7;15;17,68;;80,38
735,18;8;15;18,28;;80,11
735,16;8;15;17,68;;79,84
735,14;7;15;17,67;;79,57
735,11;5;15;17,47;;79,16
735,09;7;15;17,47;;78,88
735,07;7;15;17,27;;78,61
735,05;8;15;17,27;;78,34
735,03;6;15;16,87;;78,07
735,01;5;15;16,46;;77,79
734,99;5;15;16,26;;77,53
734,97;5;15;16,06;;77,26
734,95;7;15;16,26;;76,99
734,93;5;15;16,66;;76,71
734,91;6;15;16,46;;76,44
734,89;7;15;16,25;;76,17
734,86;4;15;16,45;;75,77
734,84;6;15;16,45;;75,5
734,83;6;15;15,85;;75,36
734,8;6;15;16,25;;74,96
734,78;4;15;17,05;;74,69
734,76;6;15;17,05;;74,42
734,74;10;15;16,84;;74,15
734,72;6;15;16,64;;73,88
734,69;5;15;16,84;;73,48
734,69;3;15;16,24;;73,48
734,65;7;15;16,24;;72,94
734,63;7;15;16,04;;72,67
734,61;6;15;17,44;;72,4
734,58;4;15;17,24;;72
734,58;10;15;16,84;;72
734,55;6;15;17,44;;71,59
734,53;5;15;17,84;;71,33
734,52;9;15;16,24;;71,19
734,5;6;15;16,04;;70,92
734,47;2;15;16,04;;70,52
734,46;5;15;15,64;;70,39
734,43;5;15;14,73;;69,99
734,42;7;15;15,19;;69,86
734,39;1,47;15;15,06;;69,45
734,37;4,3;15;15,07;;69,19
734,35;4,33;15;14,74;;68,92
734,33;5,05;15;15,37;;68,66
734,31;5,38;15;15,22;;68,39
734,28;4,6;15;14,93;;67,99
734,27;3,55;15;14,72;;67,86
734,25;2,88;15;14,84;;67,59
734,23;4;15;15,12;;67,33
734,23;6;15;16,01;;67,33
734,21;6;15;16,84;;67,06
734,21;8;15;17,03;;67,06
734,21;7;15;18,03;;67,06
734,2;5;15;19,03;;66,93
734,22;11;15;19,03;;67,19
734,22;11;15;19,63;;67,19
734,22;8;15;19,83;;67,19
734,22;10;15;18,03;;67,19
734,18;6;15;17,23;;66,66
734,15;2;15;17,02;;66,27
734,13;7;15;15,62;;66
734,11;7;15;15,62;;65,74
734,08;3;15;16,41;;65,34
734,06;6;15;15,81;;65,08
734,04;6;15;15,8;;64,81
734,01;4;15;16;;64,42
733,99;7;15;16;;64,16
733,96;4;15;15,39;;63,78
733,94;6;15;15,99;;63,53
733,91;3;15;15,58;;63,15
733,89;7;15;15,58;;62,9
733,86;5;15;15,77;;62,52
733,83;4;15;16,57;;62,14
733,81;9,56;15;19,16;;61,89
733,8;12,22;15;22,78;;61,76
733,96;59,21;15;69,77;;63,78
734,04;37,57;15;48,13;;64,81
734,08;22,74;15;33,3;;65,34
734,08;19,35;15;27,25;;65,34
734,1;8;15;23,96;;65,61
734,09;9;15;21,21;;65,47
734,09;8;15;18,54;;65,47
734,05;9;15;18,13;;64,95
734,05;6;15;17,53;;64,95
734,01;6;15;17,12;;64,42
733,99;6;15;16,72;;64,16
733,99;6;15;16,32;;64,16
733,96;7;15;15,71;;63,78
733,92;4;15;15,91;;63,28
733,89;3;15;16,11;;62,9
733,87;7;15;16,1;;62,65
733,84;7;15;15,9;;62,27
733,82;7;15;15,9;;62,02
733,79;3;15;15,9;;61,64
733,77;3;15;15,69;;61,39
733,74;7;15;15,49;;61,02
733,72;6;15;15,69;;60,77
733,7;6;15;16,49;;60,52
733,67;4;15;15,69;;60,15
733,65;7;15;15,69;;59,9
733,62;3;15;15,09;;59,53
733,6;6;15;14,88;;59,28
733,57;3;15;14,68;;58,92
733,54;3;15;14,88;;58,55
733,52;6;15;14,88;;58,31
733,49;4;15;15,28;;57,95
733,47;6;15;16,08;;57,7
733,45;5;15;16,28;;57,46
733,44;7;15;17,08;;57,34
733,43;7;15;17,49;;57,22
733,42;8;15;17,69;;57,1
733,41;8;15;17,49;;56,97
733,38;6;15;17,29;;56,61
733,35;6;15;16,69;;56,26
733,32;6;15;15,69;;55,9
733,28;5;15;15,09;;55,42
733,24;3;15;14,69;;54,94
733,22;3;15;14,29;;54,7
733,19;4;15;14,09;;54,34
733,16;4;15;14,29;;53,99
733,14;4;15;14,49;;53,76
733,13;4;15;14,49;;53,64
733,09;4;15;14,29;;53,17
733,05;4;15;16,69;;52,7
733,03;3;15;19,49;;52,47
733,07;16;15;22,29;;52,94
733,1;18;15;24,49;;53,29
733,13;18;15;26,69;;53,64
733,15;15;15;27,3;;53,87
733,17;14;15;27,7;;54,11
733,21;19;15;27,5;;54,58
733,25;20;15;28,1;;55,06
733,28;17;15;27,9;;55,42
733,31;18;15;25,9;;55,77
733,32;13;15;23,7;;55,9
733,32;9;15;21,7;;55,9
733,32;9;15;19,3;;55,9
733,31;7;15;17,9;;55,77
733,3;6;15;16,89;;55,65
733,29;6;15;16,29;;55,54
733,27;4;15;16,09;;55,3
733,26;6;15;15,89;;55,18
733,25;6;15;15,49;;55,06
733,24;5;15;15,49;;54,94
733,24;4;12;15,48;;54,94
733,24;4;12;15,28;;54,94
733,24;6;15;14,88;;54,94
733,2;5;15;15,08;;54,46
733,19;3;15;14,87;;54,34
733,17;5;15;14,87;;54,11
733,16;3;15;14,47;;53,99
733,14;6;15;14,67;;53,76
733,12;3;15;15,06;;53,52
733,11;4;15;14,86;;53,4
733,09;7;15;14,06;;53,17
733,06;2;15;14,05;;52,81
733,04;2;15;13,85;;52,58
733,02;3;15;12,85;;52,35
733,01;3;15;13,24;;52,23
733;2;15;13,44;;52,11
732,98;4;15;15,44;;51,88
732,96;3;15;16,03;;51,65
732,98;13;15;17,43;;51,88
732,99;6;15;17,43;;52
732,99;9;15;17,82;;52
732,99;4;15;16,02;;52
732,99;5;15;16,22;;52
732,97;4;15;15,21;;51,77
732,97;7;15;15,41;;51,77
732,96;4;15;15,41;;51,65
732,95;5;15;15,8;;51,54
732,95;5;15;15,4;;51,54
732,93;6;15;14,79;;51,3
732,92;5;15;14,59;;51,19
732,9;1;15;14,99;;50,96
732,89;4;15;14,38;;50,84
732,89;7;15;14,78;;50,84
732,89;3;15;17,77;;50,84
732,89;7;15;18,57;;50,84
732,91;16;15;18,57;;51,08
732,92;8;15;18,96;;51,19
732,92;7;15;18,56;;51,19
732,93;5;15;16,75;;51,3
732,92;5;15;16,75;;51,19
732,92;7;15;16,15;;51,19
732,93;8;15;15,74;;51,3
732,92;4;15;15,34;;51,19
732,91;3;15;15,13;;51,08
732,9;3;15;15,53;;50,96
732,9;6;15;16,13;;50,96
732,91;10;15;16,53;;51,08
732,91;7;15;16,32;;51,08
732,9;5;15;16,09;;50,96
732,88;2;15;15,06;;50,73
732,87;4,85;15;14,65;;50,61
732,86;4,85;15;14,05;;50,49
732,85;5;15;14,45;;50,38
732,83;2;15;15,08;;50,15
732,81;4;15;14,97;;49,92
732,8;8;15;18,31;;49,8
732,8;27;14;37,3;;49,8
732,91;19;15;29,3;;51,08
732,95;14;15;25,3;;51,54
732,97;12;15;25,5;;51,77
732,99;13;15;23,7;;52
733,03;18;15;21,5;;52,47
733,04;10;15;19,71;;52,58
733,01;3;15;18,51;;52,23
733,01;3;15;16,91;;52,23
732,99;7;15;16,11;;52
732,99;10;15;17,71;;52
732,98;6;15;19,92;;51,88
732,99;11;15;20,72;;52
733,01;14;15;20,52;;52,23
733,02;11;15;21,13;;52,35
733,02;9;15;20,33;;52,35
733,02;9;15;22,33;;52,35
733,01;7;15;23,67;;52,23
733,07;24;15;34,34;;52,94
733,15;30;15;40,35;;53,87
733,25;34;15;44,35;;55,06
733,25;27;15;37,36;;55,06
733,38;24;15;34,36;;56,61
733,41;17;15;26,04;;56,97
733,4;6;15;22,25;;56,85
733,39;6,19;15;18,51;;56,73
733,38;6,19;15;16,54;;56,61
733,36;5,28;15;16,34;;56,37
733,35;7,09;15;15,91;;56,26
733,33;5;15;17,23;;56,01
733,31;4;15;16,98;;55,77
733,32;12,77;15;17,37;;55,9
733,3;4;15;17,17;;55,65
733,3;9;15;16,78;;55,65
733,28;4;15;15,63;;55,42
733,26;2;15;15,43;;55,18
733,23;7;15;15,84;;54,82
733,22;3;15;17,24;;54,7
733,24;11;15;18,65;;54,94
733,24;11;15;18,05;;54,94
733,24;9;15;18,25;;54,94
733,22;4;15;16,86;;54,7
733,2;4;15;15,46;;54,46
733,18;4;15;15,06;;54,23
733,16;4;15;18,86;;53,99
733,15;7;15;21,6;;53,87
733,2;23;14;24,27;;54,46
733,23;18;15;26,67;;54,82
733,26;18;15;27,81;;55,18
733,28;17;15;25,88;;55,42
733,3;14;15;26,35;;55,65
733,32;15;15;26,81;;55,9
733,36;22;15;26,48;;56,37
733,42;22;15;25,75;;57,1
733,45;17;15;24,07;;57,46
733,46;12;15;20,94;;57,58
733,46;8,28;15;17,41;;57,58
733,45;8;15;17,07;;57,46
733,46;6;15;16,82;;57,58
733,48;17;15;23,15;;57,83
733,48;38;20;43,81;;57,83
733,48;36;15;41,48;;57,83
733,78;34;15;39,15;;61,51
733,82;18;15;22,81;;62,02
733,87;20;15;24,14;;62,65
733,92;21;15;22,94;;63,28
733,95;17;15;22;;63,66
733,97;18;15;22,47;;63,91
733,99;15;15;22,73;;64,16
734,05;24;15;21,99;;64,95
734,1;24;15;23,46;;65,61
734,12;15;15;17,12;;65,87
734,25;46;15;47,78;;67,59
734,31;27;15;28,45;;68,39
734,35;21;15;23,44;;68,92
734,38;19;15;22,77;;69,32
734,4;10;15;21,3;;69,59
734,45;33;15;20,5;;70,26
734,48;21;15;20,36;;70,66
734,48;18;15;23,09;;70,66
734,52;19;15;19,09;;71,19
734,56;24;15;16,88;;71,73
734,56;13;15;15,28;;71,73
734,55;10;15;15,28;;71,59
734,54;10;15;13,07;;71,46
734,56;19;15;16,47;;71,73
734,56;13;15;18,87;;71,73
734,62;30;15;20,07;;72,53
734,65;22;15;19,07;;72,94
734,66;16;15;18,67;;73,07
734,66;14;15;14,27;;73,07
734,65;11;15;10,87;;72,94
734,63;8;15;9,07;;72,67
734,6;5;15;8,47;;72,26
734,58;7;15;9,07;;72
734,57;11;15;11,67;;71,86
734,57;14;15;12,87;;71,86
734,58;21;15;13,68;;72
734,58;11;15;12,88;;72
734,57;11;15;11,68;;71,86
734,55;7;13;9,09;;71,59
734,53;8;15;7,89;;71,33
734,51;8;15;7,7;;71,06
734,48;5;15;12,7;;70,66
734,47;10;15;16,71;;70,52
734,53;32;15;19,32;;71,33
734,58;28;15;21,72;;72
734,62;21;15;23,13;;72,53
734,62;17;15;21,34;;72,53
734,63;17;15;19,54;;72,67
734,66;23;15;18,55;;73,07
734,68;19;15;17,16;;73,34
734,69;16;15;15,37;;73,48
734,69;10;15;11,77;;73,48
734,66;8;15;10,18;;73,07
734,63;5;15;9,19;;72,67
734,62;11;15;10,6;;72,53
734,61;11;15;13,8;;72,4
734,63;17;15;17,54;;72,67
734,66;24;15;24,22;;73,07
734,76;42;15;42,23;;74,42
734,79;22;15;22,24;;74,82
734,81;18;15;18,58;;75,09
734,82;18,01;15;28,55;;75,23
734,86;24;15;26,75;;75,77
734,86;12;15;26,55;;75,77
734,86;12;15;22,56;;75,77
734,91;27;15;37,57;;76,44
734,95;24;15;34,57;;76,99
734,97;18;15;29,91;;77,26
734,98;16;15;28,78;;77,39
734,99;15;15;26,39;;77,53
735,02;18;15;24,6;;77,93
735,01;12;15;23,2;;77,79
735,01;9;15;22,2;;77,79
734,99;9;15;20,01;;77,53
734,98;10;15;20,21;;77,39
734,96;7;15;21,02;;77,12
734,97;13;15;21,22;;77,26
734,96;13;15;21,82;;77,12
734,95;10;15;22,83;;76,99
734,95;13;15;22,83;;76,99
734,95;12;15;21,63;;76,99
734,95;13;15;21,04;;76,99
734,93;7;15;19,24;;76,71
734,91;7;15;18,24;;76,44
734,88;4;15;17,24;;76,03
734,86;7;15;16,64;;75,77
734,84;8;15;16,84;;75,5
734,81;4;15;18,24;;75,09
734,8;8;15;18,65;;74,96
734,78;11;15;18,45;;74,69
734,77;9;15;18,45;;74,55
734,75;7;15;18,25;;74,28
734,74;4;15;17,25;;74,15
734,7;7;15;16,25;;73,61
734,68;6;15;18,25;;73,34
734,66;4;15;19,25;;73,07
734,66;17;15;19,25;;73,07
734,67;9;15;20,25;;73,21
734,67;7;15;20,85;;73,21
734,65;11;15;19,65;;72,94
734,64;7;15;19,45;;72,8
734,66;11;15;18,85;;73,07
734,64;8;15;17,25;;72,8
734,62;4;15;17,05;;72,53
734,6;3;15;15,45;;72,26
734,59;6;15;17,25;;72,13
734,57;3;15;19,65;;71,86
734,6;17;15;21,45;;72,26
734,63;16;13;23,25;;72,67
734,64;12;15;25,05;;72,8
734,66;15;15;24,85;;73,07
734,67;12;15;24,65;;73,21
734,69;16;15;25,05;;73,48
734,71;15;15;24,99;;73,74
734,73;14;15;23,81;;74,01
734,74;14,68;15;22,41;;74,15
734,74;6,11;15;20,41;;74,15
734,74;9;15;18,81;;74,15
734,72;5;15;17,07;;73,88
734,72;6;15;16,85;;73,88
734,71;6;15;16,05;;73,74
734,7;5;15;16,25;;73,61
734,69;5;15;16,25;;73,48
734,68;6;15;15,65;;73,34
734,67;6;15;16,05;;73,21
734,65;3;15;15,65;;72,94
734,65;7;12;15,45;;72,94
734,62;3;15;15,25;;72,53
734,61;5;15;16,45;;72,4
734,61;5;15;15,85;;72,4
734,6;9;15;18,85;;72,26
734,58;4;15;20,85;;72
734,61;18;15;23,05;;72,4
734,63;15;15;23,25;;72,67
734,65;16;15;24,45;;72,94
734,65;10;15;22,45;;72,94
734,65;10;15;20,45;;72,94
734,64;8;15;18,25;;72,8
734,62;5;15;17,85;;72,53
734,6;5;15;17,05;;72,26
734,59;8;15;16,45;;72,13
734,57;6;15;17,05;;71,86
734,55;5;15;17,25;;71,59
734,54;8;15;16,65;;71,46
734,52;6;15;16,45;;71,19
734,5;5;15;16,65;;70,92
734,48;5;15;15,45;;70,66
734,46;6;15;15,65;;70,39
734,43;2;15;16,65;;69,99
734,42;7;15;17,05;;69,86
734,42;10;15;17,45;;69,86
734,42;7;15;18,65;;69,86
734,41;8;15;19,05;;69,72
734,39;8;15;18,25;;69,45
734,38;9;15;17,45;;69,32
734,35;6;15;16,85;;68,92
734,34;3;15;16,85;;68,79
734,31;5;15;16,45;;68,39
734,3;8;12;16,65;;68,26
734,29;7;15;17,04;;68,12
734,28;7;15;17,64;;67,99
734,28;5;15;17,04;;67,99
734,25;8;15;16,44;;67,59
734,23;5;15;16,43;;67,33
734,21;4;15;16,23;;67,06
734,2;7;15;15,43;;66,93
734,2;4;15;15,62;;66,93
734,16;4;15;16,02;;66,4
734,15;6;15;15,82;;66,27
734,13;6;15;16,21;;66
734,13;6;15;16,61;;66
734,13;6;15;17,2;;66
734,11;6;15;17,8;;65,74
734,12;9;15;18,39;;65,87
734,11;9;15;18,39;;65,74
734,11;9;15;18,39;;65,74
734,1;6;15;17,78;;65,61
734,09;6;15;17,18;;65,47
734,08;6;15;15,97;;65,34
734,07;6;15;15,37;;65,21
734,05;3;15;15,36;;64,95
734,05;3;15;15,36;;64,95
734,02;6;15;14,75;;64,55
734,01;6;15;14,95;;64,42
733,99;3;15;15,74;;64,16
733,98;4;15;15,34;;64,03
733,96;7;15;14,94;;63,78
733,94;4;15;15,53;;63,53
733,92;4;15;15,93;;63,28
733,91;6;15;15,12;;63,15
733,9;6;15;15,12;;63,02
733,88;3;15;15,12;;62,77
733,87;4;15;15,12;;62,65
733,85;4;15;14,71;;62,39
733,83;6;15;15,11;;62,14
733,81;4;15;15,51;;61,89
733,81;5;15;16,11;;61,89
733,81;6;15;16,3;;61,89
733,76;7;15;16,5;;61,27
